summary_time,moor_num,berth_num,stay_num,moor_dwt,berth_dwt,stay_dwt,total_wait_duration,total_berth_duration,total_stay_duration
2024-08-10 12:00:00+08,0,7,7,0,723666,723666,22.46,347.42,369.88
2024-08-10 16:00:00+08,1,6,7,102861,577983,680844,23.11,293.84,316.95
2024-08-10 20:00:00+08,1,5,6,102861,514833,617694,27.11,296.33,323.44
2024-08-11 00:00:00+08,1,10,11,102861,842360,945221,31.12,324.42,355.54
2024-08-11 04:00:00+08,1,11,12,102861,977643,1080504,35.12,337.02,372.14
2024-08-11 08:00:00+08,1,11,12,102861,977643,1080504,39.12,381.02,420.14
2024-08-11 12:00:00+08,1,10,11,102861,847070,949931,43.13,363.08,406.21
2024-08-11 16:00:00+08,0,9,9,0,783949,783949,22.46,384.77,407.23
2024-08-11 20:00:00+08,0,10,10,0,876832,876832,48.39,406.53,454.92
2024-08-12 00:00:00+08,0,11,11,0,1015443,1015443,48.39,449.59,497.98
2024-08-12 04:00:00+08,0,8,8,0,836703,836703,25.92,257.67,283.59
2024-08-12 08:00:00+08,0,6,6,0,688741,688741,25.92,243.39,269.31
2024-08-12 12:00:00+08,0,5,5,0,585093,585093,25.93,230.26,256.19
2024-08-12 16:00:00+08,0,5,5,0,585093,585093,25.93,250.26,276.19
2024-08-12 20:00:00+08,0,7,7,0,549225,549225,25.93,235.07,261
2024-08-13 00:00:00+08,0,12,12,0,775960,775960,25.93,270.12,296.05
2024-08-13 04:00:00+08,0,12,12,0,835090,835090,25.93,307.85,333.78
2024-08-13 08:00:00+08,0,12,12,0,835090,835090,25.93,355.85,381.78
2024-08-13 12:00:00+08,0,11,11,0,800024,800024,25.93,390.58,416.51
2024-08-13 16:00:00+08,0,11,11,0,800024,800024,25.93,434.58,460.51
2024-08-13 20:00:00+08,1,9,10,61609,759397,821006,29.65,410.95,440.6
2024-08-14 00:00:00+08,1,9,10,61609,726669,788278,33.65,422.56,456.21
2024-08-14 04:00:00+08,1,11,12,61609,976365,1037974,37.65,460.19,497.84
2024-08-14 08:00:00+08,1,10,11,61609,926028,987637,41.65,470.89,512.54
2024-08-14 12:00:00+08,1,9,10,61609,718777,780386,19.72,382.83,402.55
2024-08-14 16:00:00+08,1,7,8,61609,632318,693927,23.73,355,378.73
2024-08-14 20:00:00+08,1,10,11,61609,944885,1006494,27.73,353.27,381
2024-08-15 00:00:00+08,1,12,13,61609,1087284,1148893,31.75,395.49,427.24
2024-08-15 04:00:00+08,1,12,13,61609,1087284,1148893,35.75,443.49,479.24
2024-08-15 08:00:00+08,1,12,13,61609,1087284,1148893,39.75,491.49,531.24
2024-08-15 12:00:00+08,1,10,11,61609,849582,911191,43.75,439.97,483.72
2024-08-15 16:00:00+08,1,10,11,61609,964411,1026020,47.75,453.98,501.73
2024-08-15 20:00:00+08,1,9,10,61609,935134,996743,51.74,421.13,472.87
2024-08-16 00:00:00+08,1,11,12,61609,1005012,1066621,55.75,459.14,514.89
2024-08-16 04:00:00+08,1,9,10,61609,857822,919431,59.72,214.44,274.16
2024-08-16 08:00:00+08,1,9,10,61609,857822,919431,63.72,250.44,314.16
2024-08-16 12:00:00+08,1,9,10,61609,857822,919431,67.72,286.44,354.16
2024-08-16 16:00:00+08,0,7,7,0,696413,696413,0,234.52,234.52
2024-08-16 20:00:00+08,0,8,8,0,774771,774771,74,180.83,254.83
2024-08-17 00:00:00+08,0,10,10,0,962257,962257,74,213.41,287.41
2024-08-17 04:00:00+08,0,10,10,0,962257,962257,74,253.41,327.41
2024-08-17 08:00:00+08,0,10,10,0,962257,962257,74,293.41,367.41
2024-08-17 12:00:00+08,0,11,11,0,1049866,1049866,74,335.08,409.08
2024-08-17 16:00:00+08,0,8,8,0,872604,872604,74,225.51,299.51
2024-08-17 20:00:00+08,0,7,7,0,765746,765746,0,190.44,190.44
2024-08-18 00:00:00+08,0,9,9,0,895270,895270,0,222.94,222.94
2024-08-18 04:00:00+08,0,9,9,0,889199,889199,0,176.23,176.23
2024-08-18 08:00:00+08,0,11,11,0,1081761,1081761,0,216.33,216.33
2024-08-18 12:00:00+08,0,10,10,0,964525,964525,0,218.92,218.92
2024-08-18 16:00:00+08,0,10,10,0,985438,985438,0,236.89,236.89
2024-08-18 20:00:00+08,0,9,9,0,914868,914868,0,157.45,157.45
2024-08-19 00:00:00+08,0,8,8,0,864795,864795,0,138.56,138.56
2024-08-19 04:00:00+08,0,9,9,0,930685,930685,0,174.49,174.49
2024-08-19 08:00:00+08,1,9,10,65364,930685,996049,3.53,210.49,214.02
2024-08-19 12:00:00+08,1,7,8,65364,797942,863306,7.52,183.96,191.48
2024-08-19 16:00:00+08,1,6,7,65364,732052,797416,11.51,196.05,207.56
2024-08-19 20:00:00+08,1,7,8,65364,759077,824441,15.51,222.18,237.69
2024-08-20 00:00:00+08,1,11,12,65364,1051604,1116968,19.51,216.78,236.29
2024-08-20 04:00:00+08,1,10,11,65364,905097,970461,23.51,184.41,207.92
2024-08-20 08:00:00+08,1,10,11,65364,956053,1021417,27.5,217.06,244.56
2024-08-20 12:00:00+08,1,9,10,65364,929028,994392,31.5,238.93,270.43
2024-08-20 16:00:00+08,0,7,7,0,762198,762198,0,187.73,187.73
2024-08-20 20:00:00+08,0,12,12,0,1144430,1144430,37.47,228.18,265.65
2024-08-21 00:00:00+08,0,12,12,0,1144430,1144430,37.47,276.18,313.65
2024-08-21 04:00:00+08,0,12,12,0,1144430,1144430,37.47,324.18,361.65
2024-08-21 08:00:00+08,0,12,12,0,1224287,1224287,37.46,342.41,379.87
2024-08-21 12:00:00+08,0,11,11,0,1157419,1157419,37.46,335.94,373.4
2024-08-21 16:00:00+08,1,7,8,72982,727981,800963,39.73,168,207.73
2024-08-21 20:00:00+08,1,11,12,72982,1130324,1203306,43.72,203.27,246.99
2024-08-22 00:00:00+08,1,12,13,72982,1289938,1362920,47.72,249.7,297.42
2024-08-22 04:00:00+08,1,12,13,72982,1289938,1362920,51.72,297.7,349.42
2024-08-22 08:00:00+08,1,12,13,72982,1295327,1368309,18.25,308.76,327.01
2024-08-22 12:00:00+08,1,8,9,72982,1004418,1077400,22.27,253.21,275.48
2024-08-22 16:00:00+08,0,7,7,0,860358,860358,0,237.86,237.86
2024-08-22 20:00:00+08,0,9,9,0,990544,990544,28.72,200.53,229.25
2024-08-23 00:00:00+08,0,12,12,0,1145859,1145859,28.71,239.52,268.23
2024-08-23 04:00:00+08,0,13,13,0,1292631,1292631,28.71,291.43,320.14
2024-08-23 08:00:00+08,1,12,13,39359,1162058,1201417,28.8,291.99,320.79
2024-08-23 12:00:00+08,1,12,13,39359,1162058,1201417,32.8,339.99,372.79
2024-08-23 16:00:00+08,0,9,9,0,856529,856529,28.72,220.68,249.4
2024-08-23 20:00:00+08,0,11,11,0,967998,967998,11.91,186.66,198.57
2024-08-24 00:00:00+08,1,12,13,61609,1079612,1141221,15.14,233.51,248.65
2024-08-24 04:00:00+08,1,12,13,61609,1079612,1141221,19.14,281.51,300.65
2024-08-24 08:00:00+08,1,11,12,61609,1015975,1077584,23.15,238.84,261.99
2024-08-24 12:00:00+08,1,11,12,61609,1015975,1077584,27.15,282.84,309.99
2024-08-24 16:00:00+08,1,8,9,61609,898134,959743,19.24,265.02,284.26
2024-08-24 20:00:00+08,1,9,10,61609,910335,971944,23.23,255.68,278.91
2024-08-25 00:00:00+08,1,12,13,61609,1159065,1220674,27.24,296.41,323.65
2024-08-25 04:00:00+08,1,12,13,61609,1159065,1220674,31.24,344.41,375.65
2024-08-25 08:00:00+08,1,11,12,61609,1107978,1169587,35.23,355.29,390.52
2024-08-25 12:00:00+08,1,8,9,61609,787414,849023,39.23,231.75,270.98
2024-08-25 16:00:00+08,0,8,8,0,795452,795452,0,220.36,220.36
2024-08-25 20:00:00+08,0,7,7,0,602646,602646,46.5,119.29,165.79
2024-08-26 00:00:00+08,0,9,9,0,779069,779069,46.48,149.15,195.63
2024-08-26 04:00:00+08,0,8,8,0,702569,702569,46.48,128.96,175.44
2024-08-26 08:00:00+08,1,8,9,144572,710847,855419,48.37,149.44,197.81
2024-08-26 12:00:00+08,1,7,8,144572,599233,743805,52.37,118.57,170.94
2024-08-26 16:00:00+08,1,6,7,144572,493688,638260,56.37,105.51,161.88
2024-08-26 20:00:00+08,1,6,7,144572,579616,724188,13.89,87.31,101.2
2024-08-27 00:00:00+08,2,6,8,298794,579616,878410,19.24,111.31,130.55
2024-08-27 04:00:00+08,2,5,7,298794,441005,739799,27.24,98.1,125.34
2024-08-27 08:00:00+08,2,7,9,298794,477377,776171,35.24,125,160.24
2024-08-27 12:00:00+08,2,6,8,298794,427017,725811,43.24,122.72,165.96
2024-08-27 16:00:00+08,3,5,8,349154,360332,709486,54.05,107.28,161.33
2024-08-27 20:00:00+08,3,3,6,349154,343364,692518,66.06,54.7,120.76
2024-08-28 00:00:00+08,1,4,5,144572,354963,499535,41.9,40.79,82.69
2024-08-28 04:00:00+08,1,6,7,144572,641220,785792,74.75,58.47,133.22
2024-08-28 08:00:00+08,1,6,7,144572,641220,785792,78.75,82.47,161.22
2024-08-28 12:00:00+08,1,6,7,144572,781746,926318,82.73,94.76,177.49
2024-08-28 16:00:00+08,1,6,7,144572,781746,926318,86.73,118.76,205.49
2024-08-28 20:00:00+08,1,9,10,144572,964087,1108659,90.73,148.23,238.96
2024-08-29 00:00:00+08,1,11,12,144572,1079545,1224117,94.73,185.85,280.58
2024-08-29 04:00:00+08,1,11,12,144572,1079545,1224117,98.73,229.85,328.58
2024-08-29 08:00:00+08,1,12,13,144572,1226132,1370704,102.73,276.03,378.76
2024-08-29 12:00:00+08,0,11,11,0,1116132,1116132,28.85,258.26,287.11
2024-08-29 16:00:00+08,0,9,9,0,994352,994352,28.85,238.7,267.55
2024-08-29 20:00:00+08,0,10,10,0,1109978,1109978,111.49,255.02,366.51
2024-08-30 00:00:00+08,1,11,12,63000,1127143,1190143,111.74,275.57,387.31
2024-08-30 04:00:00+08,2,11,13,128890,1127143,1256033,117.51,319.57,437.08
2024-08-30 08:00:00+08,1,11,12,63000,1120415,1183415,119.74,311.95,431.69
2024-08-30 12:00:00+08,1,11,12,63000,1106498,1169498,133.14,314.45,447.59
2024-08-30 16:00:00+08,1,11,12,63000,1106498,1169498,137.14,358.45,495.59
2024-08-30 20:00:00+08,1,11,12,63000,1131161,1194161,141.16,356.43,497.59
2024-08-31 00:00:00+08,1,11,12,63000,1060400,1123400,145.2,339.27,484.47
2024-08-31 04:00:00+08,2,9,11,207572,760651,968223,121.3,227.44,348.74
2024-08-31 08:00:00+08,2,7,9,207572,714349,921921,129.3,192.42,321.72
2024-08-31 12:00:00+08,2,8,10,207572,853684,1061256,137.29,224,361.29
2024-08-31 16:00:00+08,1,5,6,144572,576477,721049,95.64,148.62,244.26
2024-08-31 20:00:00+08,1,10,11,144572,1091527,1236099,140.87,179.01,319.88
2024-09-01 00:00:00+08,1,10,11,144572,1091527,1236099,144.87,219.01,363.88
2024-09-01 04:00:00+08,1,10,11,144572,1091527,1236099,148.87,259.01,407.88
2024-09-01 08:00:00+08,1,9,10,144572,966220,1110792,152.87,249.46,402.33
2024-09-01 12:00:00+08,1,7,8,144572,817540,962112,115.62,203.15,318.77
2024-09-01 16:00:00+08,1,6,7,144572,684937,829509,36.96,120.51,157.47
2024-09-01 20:00:00+08,1,11,12,144572,1091238,1235810,40.96,155.4,196.36
2024-09-02 00:00:00+08,1,11,12,144572,1091238,1235810,44.96,199.4,244.36
2024-09-02 04:00:00+08,1,9,10,144572,912739,1057311,48.96,165.3,214.26
2024-09-02 08:00:00+08,1,9,10,144572,912739,1057311,52.96,201.32,254.28
2024-09-02 12:00:00+08,1,10,11,144572,1057976,1202548,56.96,239.58,296.54
2024-09-02 16:00:00+08,1,7,8,144572,807533,952105,60.96,211.96,272.92
2024-09-02 20:00:00+08,1,4,5,144572,547402,691974,64.96,132.9,197.86
2024-09-03 00:00:00+08,1,4,5,144572,547402,691974,68.96,148.9,217.86
2024-09-03 04:00:00+08,1,4,5,144572,547402,691974,72.96,164.9,237.86
2024-09-03 08:00:00+08,1,4,5,144572,547402,691974,76.96,180.9,257.86
2024-09-03 12:00:00+08,1,4,5,144572,547402,691974,80.96,196.9,277.86
2024-09-03 16:00:00+08,1,5,6,144572,656423,800995,84.96,213.18,298.14
2024-09-03 20:00:00+08,1,11,12,144572,996790,1141362,88.96,246.18,335.14
2024-09-04 00:00:00+08,1,12,13,144572,1145278,1289850,92.98,293.44,386.42
2024-09-04 04:00:00+08,1,13,14,144572,1218643,1363215,96.98,344.31,441.29
2024-09-04 08:00:00+08,1,14,15,144572,1252864,1397436,100.98,396.53,497.51
2024-09-04 12:00:00+08,1,13,14,144572,1225917,1370489,104.98,434.54,539.52
2024-09-04 16:00:00+08,1,10,11,144572,1004124,1148696,108.98,351.65,460.63
2024-09-04 20:00:00+08,2,11,13,283907,1004124,1288031,114.62,370.49,485.11
2024-09-05 00:00:00+08,2,12,14,283907,1128435,1412342,122.64,339.72,462.36
2024-09-05 04:00:00+08,2,12,14,283907,1128435,1412342,130.64,387.72,518.36
2024-09-05 08:00:00+08,2,13,15,283907,1222185,1506092,138.64,401.02,539.66
2024-09-05 12:00:00+08,2,11,13,283907,1140415,1424322,146.61,295.33,441.94
2024-09-05 16:00:00+08,2,10,12,283907,1118945,1402852,154.61,317.2,471.81
2024-09-05 20:00:00+08,1,8,9,139335,897092,1036427,25.67,267.09,292.76
2024-09-06 00:00:00+08,1,9,10,139335,1063216,1202551,170.41,244.54,414.95
2024-09-06 04:00:00+08,1,9,10,139335,1015902,1155237,174.41,260.79,435.2
2024-09-06 08:00:00+08,1,11,12,139335,1182171,1321506,178.41,301.61,480.02
2024-09-06 12:00:00+08,1,11,12,139335,1182171,1321506,182.41,345.61,528.02
2024-09-06 16:00:00+08,1,10,11,139335,1065320,1204655,186.41,318.74,505.15
2024-09-06 20:00:00+08,1,11,12,139335,1197355,1336690,190.41,360.49,550.9
2024-09-07 00:00:00+08,0,10,10,0,1111729,1111729,140.76,355.7,496.46
2024-09-07 04:00:00+08,0,11,11,0,1158340,1158340,195.75,286.38,482.13
2024-09-07 08:00:00+08,0,11,11,0,1193538,1193538,195.75,303.33,499.08
2024-09-07 12:00:00+08,0,9,9,0,951422,951422,195.75,242.35,438.1
2024-09-07 16:00:00+08,1,8,9,113072,857870,970942,198.3,244.5,442.8
2024-09-07 20:00:00+08,1,9,10,113072,862031,975103,202.31,235.85,438.16
2024-09-08 00:00:00+08,1,11,12,113072,1112268,1225340,206.33,273.32,479.65
2024-09-08 04:00:00+08,1,9,10,113072,997469,1110541,210.33,246.88,457.21
2024-09-08 08:00:00+08,1,7,8,113072,800913,913985,214.32,170.99,385.31
2024-09-08 12:00:00+08,1,5,6,51733,605483,657216,196.81,138.39,335.2
2024-09-08 16:00:00+08,1,5,6,51733,680260,731993,200.82,139.78,340.6
2024-09-08 20:00:00+08,1,6,7,51733,709696,761429,36.75,53.75,90.5
2024-09-09 00:00:00+08,2,6,8,191068,709696,900764,42.96,77.75,120.71
2024-09-09 04:00:00+08,2,7,9,191068,791466,982534,50.96,102.62,153.58
2024-09-09 08:00:00+08,2,8,10,191068,844918,1035986,58.97,133.73,192.7
2024-09-09 12:00:00+08,2,8,10,191068,888715,1079783,66.96,131.84,198.8
2024-09-09 16:00:00+08,1,7,8,139335,804027,943362,45.89,142.92,188.81
2024-09-09 20:00:00+08,1,8,9,139335,855760,995095,80.79,173.09,253.88
2024-09-10 00:00:00+08,1,8,9,139335,855760,995095,84.79,205.09,289.88
2024-09-10 04:00:00+08,1,9,10,139335,1012836,1152171,88.79,240.79,329.58
2024-09-10 08:00:00+08,1,9,10,139335,1012836,1152171,92.79,276.79,369.58
2024-09-10 12:00:00+08,1,10,11,139335,1047796,1187131,96.79,316.13,412.92
2024-09-10 16:00:00+08,1,8,9,139335,912574,1051909,100.78,284.14,384.92
2024-09-10 20:00:00+08,1,5,6,139335,599142,738477,73.89,185.53,259.42
2024-09-11 00:00:00+08,1,6,7,139335,688859,828194,77.9,119.77,197.67
2024-09-11 04:00:00+08,1,7,8,139335,845161,984496,81.9,145.89,227.79
2024-09-11 08:00:00+08,1,7,8,139335,845161,984496,85.9,173.89,259.79
2024-09-11 12:00:00+08,0,6,6,0,594523,594523,0,75.23,75.23
2024-09-11 16:00:00+08,0,8,8,0,828338,828338,66.15,99.55,165.7
2024-09-11 20:00:00+08,0,12,12,0,1007887,1007887,66.15,140.89,207.04
2024-09-12 00:00:00+08,0,13,13,0,1076465,1076465,66.15,189.83,255.98
2024-09-12 04:00:00+08,0,12,12,0,1039475,1039475,66.15,223.75,289.9
2024-09-12 08:00:00+08,0,10,10,0,967705,967705,66.15,236.13,302.28
2024-09-12 12:00:00+08,0,9,9,0,808644,808644,66.15,202.47,268.62
2024-09-12 16:00:00+08,0,7,7,0,662200,662200,66.16,133.6,199.76
2024-09-12 20:00:00+08,0,8,8,0,714256,714256,66.16,164.72,230.88
2024-09-13 00:00:00+08,0,10,10,0,792396,792396,66.16,199.13,265.29
2024-09-13 04:00:00+08,0,9,9,0,723818,723818,66.16,210.18,276.34
2024-09-13 08:00:00+08,0,11,11,0,798781,798781,66.16,252.29,318.45
2024-09-13 12:00:00+08,0,8,8,0,658491,658491,66.16,182.87,249.03
2024-09-13 16:00:00+08,0,5,5,0,310798,310798,0,81.58,81.58
2024-09-13 20:00:00+08,0,8,8,0,586826,586826,0,94.36,94.36
2024-09-14 00:00:00+08,0,8,8,0,609616,609616,0,108.87,108.87
2024-09-14 04:00:00+08,0,8,8,0,637500,637500,0,113.68,113.68
2024-09-14 08:00:00+08,0,9,9,0,764576,764576,0,148.25,148.25
2024-09-14 12:00:00+08,1,9,10,65364,816553,881917,0.25,168.18,168.43
2024-09-14 16:00:00+08,1,6,7,65364,657067,722431,4.23,127.28,131.51
2024-09-14 20:00:00+08,1,9,10,65364,950035,1015399,8.25,132.42,140.67
2024-09-15 00:00:00+08,1,9,10,65364,950035,1015399,12.25,168.42,180.67
2024-09-15 04:00:00+08,0,10,10,0,1022482,1022482,0,208.12,208.12
2024-09-15 08:00:00+08,0,11,11,0,1142659,1142659,17.28,220.99,238.27
2024-09-15 12:00:00+08,0,11,11,0,1142659,1142659,17.28,264.99,282.27
2024-09-15 16:00:00+08,0,9,9,0,1000064,1000064,17.29,264.25,281.54
2024-09-15 20:00:00+08,0,9,9,0,1022318,1022318,0,286.07,286.07
2024-09-16 00:00:00+08,0,10,10,0,1095683,1095683,0,323.19,323.19
2024-09-16 04:00:00+08,0,9,9,0,968607,968607,0,316.62,316.62
2024-09-16 08:00:00+08,0,8,8,0,854790,854790,0,261.36,261.36
2024-09-16 12:00:00+08,0,8,8,0,920332,920332,0,283.24,283.24
2024-09-16 16:00:00+08,0,8,8,0,944490,944490,0,260.71,260.71
2024-09-16 20:00:00+08,0,11,11,0,1144383,1144383,0,299.14,299.14
2024-09-17 00:00:00+08,2,10,12,228239,1056765,1285004,4.22,314.38,318.6
2024-09-17 04:00:00+08,2,11,13,228239,1210285,1438524,12.19,357.27,369.46
2024-09-17 08:00:00+08,2,14,16,228239,1479461,1707700,20.19,409.25,429.44
2024-09-17 12:00:00+08,2,13,15,228239,1441579,1669818,28.19,447,475.19
2024-09-17 16:00:00+08,2,11,13,228239,1144977,1373216,36.21,346.92,383.13
2024-09-17 20:00:00+08,2,11,13,157635,1108180,1265815,23.71,259.33,283.04
2024-09-18 00:00:00+08,2,11,13,157635,1210293,1367928,53.1,261.83,314.93
2024-09-18 04:00:00+08,2,11,13,157635,1210293,1367928,61.1,305.83,366.93
2024-09-18 08:00:00+08,2,11,13,157635,1134312,1291947,69.1,302.19,371.29
2024-09-18 12:00:00+08,3,11,14,184446,1105120,1289566,78.99,304.05,383.04
2024-09-18 16:00:00+08,3,11,14,184446,1105120,1289566,90.99,348.05,439.04
2024-09-18 20:00:00+08,3,11,14,184446,1067469,1251915,103,260.16,363.16
2024-09-19 00:00:00+08,3,12,15,184446,1170330,1354776,115,305.53,420.53
2024-09-19 04:00:00+08,3,12,15,229213,1170330,1399543,96.77,353.53,450.3
2024-09-19 08:00:00+08,3,11,14,229213,949253,1178466,141.65,303.08,444.73
2024-09-19 12:00:00+08,3,12,15,229213,1048155,1277368,153.65,350.45,504.1
2024-09-19 16:00:00+08,2,10,12,202402,868615,1071017,135.75,313.27,449.02
2024-09-19 20:00:00+08,1,10,11,57830,767127,824957,83.14,214.59,297.73
2024-09-20 00:00:00+08,1,10,11,57830,937000,994830,127.69,95.64,223.33
2024-09-20 04:00:00+08,1,10,11,57830,937000,994830,131.69,135.64,267.33
2024-09-20 08:00:00+08,1,12,13,57830,1117979,1175809,135.63,177.87,313.5
2024-09-20 12:00:00+08,1,12,13,57830,1171442,1229272,107.26,211.59,318.85
2024-09-20 16:00:00+08,1,10,11,57830,1024120,1081950,111.26,191.94,303.2
2024-09-20 20:00:00+08,1,11,12,57830,1091290,1149120,115.27,234.89,350.16
2024-09-21 00:00:00+08,1,11,12,57830,1091290,1149120,119.27,278.89,398.16
2024-09-21 04:00:00+08,1,9,10,57830,958158,1015988,123.27,258.92,382.19
2024-09-21 08:00:00+08,1,9,10,57830,1021864,1079694,127.25,264.41,391.66
2024-09-21 12:00:00+08,1,8,9,57830,890253,948083,131.25,203.36,334.61
2024-09-21 16:00:00+08,0,7,7,0,823083,823083,73.36,212.4,285.76
2024-09-21 20:00:00+08,1,10,11,113889,1005922,1119811,136.11,248.64,384.75
2024-09-22 00:00:00+08,1,11,12,113889,1044209,1158098,140.14,234.92,375.06
2024-09-22 04:00:00+08,1,9,10,113889,912010,1025899,144.12,245.97,390.09
2024-09-22 08:00:00+08,1,10,11,113889,968966,1082855,148.14,240.15,388.29
2024-09-22 12:00:00+08,1,8,9,113889,684248,798137,78.76,157.77,236.53
2024-09-22 16:00:00+08,2,7,9,223889,620848,844737,85.01,166.97,251.98
2024-09-22 20:00:00+08,2,10,12,223889,996027,1219916,93.04,185.54,278.58
2024-09-23 00:00:00+08,2,11,13,223889,1056460,1280349,101,210.39,311.39
2024-09-23 04:00:00+08,2,11,13,223889,1056460,1280349,109,254.39,363.39
2024-09-23 08:00:00+08,2,9,11,223889,1018069,1241958,54.56,200.91,255.47
2024-09-23 12:00:00+08,2,9,11,223889,1018069,1241958,62.56,236.91,299.47
2024-09-23 16:00:00+08,2,7,9,223889,735626,959515,70.58,151.02,221.6
2024-09-23 20:00:00+08,2,7,9,223889,760643,984532,78.58,156.8,235.38
2024-09-24 00:00:00+08,2,7,9,223889,760643,984532,86.58,184.8,271.38
2024-09-24 04:00:00+08,2,8,10,223889,902661,1126550,94.58,213.79,308.37
2024-09-24 08:00:00+08,2,9,11,223889,929635,1153524,102.58,248.14,350.72
2024-09-24 12:00:00+08,2,11,13,223889,1155323,1379212,110.58,289.8,400.38
2024-09-24 16:00:00+08,3,11,14,308594,1155323,1463917,122.19,333.8,455.99
2024-09-24 20:00:00+08,3,9,12,308594,1001273,1309867,134.19,314.07,448.26
2024-09-25 00:00:00+08,0,8,8,0,887587,887587,0,256.95,256.95
2024-09-25 04:00:00+08,0,9,9,0,1018281,1018281,15.46,237.87,253.33
2024-09-25 08:00:00+08,0,11,11,0,1219996,1219996,161.22,198.58,359.8
2024-09-25 12:00:00+08,0,11,11,0,1120949,1120949,161.22,179.15,340.37
2024-09-25 16:00:00+08,0,11,11,0,1120949,1120949,161.22,223.15,384.37
2024-09-25 20:00:00+08,0,13,13,0,1283556,1283556,161.23,215.63,376.86
2024-09-26 00:00:00+08,0,14,14,0,1446082,1446082,161.23,231.67,392.9
2024-09-26 04:00:00+08,1,14,15,65364,1446082,1511446,164.28,287.67,451.95
2024-09-26 08:00:00+08,1,14,15,65364,1446082,1511446,168.28,343.67,511.95
2024-09-26 12:00:00+08,1,12,13,65364,1314612,1379976,108.69,351.41,460.1
2024-09-26 16:00:00+08,1,9,10,65364,1100003,1165367,112.69,306.62,419.31
2024-09-26 20:00:00+08,1,10,11,65364,1233791,1299155,101.22,306.12,407.34
2024-09-27 00:00:00+08,1,11,12,65364,1239652,1305016,105.21,299.31,404.52
2024-09-27 04:00:00+08,1,11,12,65364,1239652,1305016,109.21,343.31,452.52
2024-09-27 08:00:00+08,1,10,11,65364,1125763,1191127,31.05,337.16,368.21
2024-09-27 12:00:00+08,1,8,9,65364,846218,911582,35.05,298.69,333.74
2024-09-27 16:00:00+08,1,8,9,65364,846218,911582,39.05,330.69,369.74
2024-09-27 20:00:00+08,1,12,13,65364,1009647,1075011,43.06,349.01,392.07
2024-09-28 00:00:00+08,1,14,15,65364,1186606,1251970,47.03,400.88,447.91
2024-09-28 04:00:00+08,2,12,14,179253,985504,1164757,54.83,275.1,329.93
2024-09-28 08:00:00+08,2,12,14,179253,991474,1170727,62.83,261.54,324.37
2024-09-28 12:00:00+08,2,10,12,179253,1042466,1221719,70.85,239.52,310.37
2024-09-28 16:00:00+08,1,9,10,113889,918002,1031891,15.83,218.69,234.52
2024-09-28 20:00:00+08,1,12,13,113889,1056026,1169915,86.69,214.3,300.99
2024-09-29 00:00:00+08,1,12,13,113889,1083820,1197709,90.68,233.52,324.2
2024-09-29 04:00:00+08,1,13,14,113889,1102037,1215926,94.68,284.28,378.96
2024-09-29 08:00:00+08,1,12,13,113889,1181454,1295343,98.67,307.6,406.27
2024-09-29 12:00:00+08,1,12,13,113889,1181454,1295343,102.67,355.6,458.27
2024-09-29 16:00:00+08,1,11,12,113889,1019830,1133719,106.67,218.74,325.41
2024-09-29 20:00:00+08,1,9,10,113889,929487,1043376,110.7,186.11,296.81
2024-09-30 00:00:00+08,1,9,10,113889,937923,1051812,47.82,197.79,245.61
2024-09-30 04:00:00+08,1,10,11,113889,1066483,1180372,51.8,237.51,289.31
